en	phntc	id	ati
hubbub	hʌbʌb	6781	@h-a@b-a@b-
huddle	hʌdl	6782	@h-a@d-@l-
hunk	hʌŋk	6783	@h-a@ng-@k-
hut	hʌt	6784	@h-a@t-
hygiene	haidʒi:n	6785	@h-ai@d-@r-
hypodermic	haipəu@də:mik	6786	@h-ai@p-eu@d-a@-ei@k-
icing	aisiŋ	6787	@-ai@s-ei@ng-
idol	aidl	6788	@-ai@d-@l-
idolatrize	ai@dɔlətraiz	6789	@-ai@d-eo@l-a@t-@rw-ai@z-
idolize	aidəlaiz	6790	@-ai@d-a@l-ai@z-
illegible	i@ledʒəbl	6791	@-ei@l-e@d-@r-a@b-@l-
illiberal	i@libərəl	6792	@-ei@l-ei@b-a@rw-a@l-
illustrious	i@lʌstriəs	6793	@-ei@l-a@s-@t-@rw-ei@s-
imbecile	imbisail	6794	@-ei@-@b-ei@s-ai@l-
immortal	i@mɔ:tl	6795	@-ei@-eo@t-@l-
impend	im@pend	6796	@-ei@-@p-@d-
imperil	im@peril	6797	@-ei@-@p-e@rw-ei@l-
imprecation	impri@keiʃ(ə)n	6798	@-ei@-@p-@rw-ei@k-ei@sh-@-a@-
imputation	impju(:)@teiʃən	6799	@-ei@-@p-@y-u@-@-@-@t-ei@sh-en
impute	im@pju:t	6800	@-ei@-@p-@y-u@t-
incertitude	in@sə:titju:d	6801	@-@s-a@t-ei@t-@y-u@d-
incisor	in@saizə	6802	@-@s-ai@z-a
incongruent	in@kɔŋɡruənt	6803	@-@k-eo@ng-@-@rw-@t-
incorporeal	inkɔ:@pɔ:riəl	6804	@-@k-eo@p-eo@rw-ei@l-
incrustation	inkrʌs@teiʃən	6805	@-@k-@rw-a@s-@t-ei@sh-en
indite	in@dait	6806	@-@d-ai@t-
inebriate	i@ni:brieit	6807	@-@-ei@b-@rw-@t-
ineffaceable	ini@feisəbl	6808	@-@-ei@f-ei@s-a@b-@l-
ineligible	in@elidʒəbl	6809	@-@-e@l-ei@d-@r-a@b-@l-
inexpedient	iniks@pi:diənt	6810	@-@-ei@k-@s-@p-ei@d-@t-
inexpiable	in@ekspiəbl	6811	@-@-e@k-@s-@p-ei@b-@l-
infatuate	in@fætjueit	6812	@-@f-e@t-@y-u@-ei@t-
infatuated	in@fætjueitid	6813	@-@f-e@t-@y-u@-ei@t-ei@d-
infernal	in@fə:nl	6814	@-@f-@l-
infliction	in@flikʃən	6815	@-@f-@l-ei@k-@sh-en
informer	in@fɔ:mə	6816	@-@f-eo@-a
ingress	inɡres	6817	@-@-@rw-e@s-
insane	in@sein	6818	@-@s-
insanity	in@sæniti	6819	@-@s-e@-ei@t-ei
inscription	in@skripʃən	6820	@-@s-@k-@rw-ei@p-@sh-en
insolate	insəuleit	6821	@-@s-eu@l-ei@t-
insouciance	in@su:sjəns	6822	@-@s-u@s-@y-en@s-
installment	in@stɔ:lmənt	6823	@-@s-@t-eo@l-@-en@t-
insuperable	in@sju:pərəbl	6824	@-@s-@y-u@p-a@rw-a@b-@l-
interdisciplinary	intə(:)@disiplinəri	6825	@-@t-a@-@-@-@d-ei@s-ei@p-@l-@-a@rw-ei
interlace	intə(:)@leis	6826	@-@t-a@-@-@-@l-ei@s-
interlocutor	intə(:)@lɔkjutə	6827	@-@t-a@-@-@-@l-eo@k-@y-u@t-a
interlope	intə(:)@ləup	6828	@-@t-a@-@-@-@l-eu@p-
interloper	intələupə(r)	6829	@-@t-a@l-eu@p-a@-@-
interstice	in@tə:stis	6830	@-@t-a@s-@t-ei@s-
interweave	intə(:)@wi:v	6831	@-@t-a@-@-@-@v-ei@v-
intestate	in@testeit	6832	@-@t-e@s-@t-ei@t-
intestine	in@testin	6833	@-@t-e@s-@t-
intumescence	ˌintu:@mesəns	6834	@-@t-u@-e@s-en@s-
investiture	in@vestitʃə	6835	@-@v-e@s-@t-ei@t-@sh-a
invigilate	in@vidʒileit	6836	@-@v-ei@d-@r-ei@l-ei@t-
invoice	invɔis	6837	@-@v-eo@s-
iridescence	iri@desəns	6838	@-ei@rw-ei@d-e@s-en@s-
irradiate	i@reidieit	6839	@-ei@rw-ei@d-@t-
iterate	itəreit	6840	@-ei@t-a@rw-ei@t-
jamboree	dʒæmbə@ri:	6841	@d-@r-e@-@b-a@rw-ei
jape (at)	dʒeip	6842	@d-@r-ei@p-
jesting	dʒestiŋ	6843	@d-@r-e@s-@t-ei@ng-
jitters	dʒitəs	6844	@d-@r-ei@t-a@s-
jolly	dʒɔli	6845	@d-@r-eo@l-ei
jubilant	dʒu:bilənt	6846	@d-@r-u@b-ei@l-en@t-
juncture	dʒʌŋktʃə	6847	@d-@r-a@ng-@k-@t-@sh-a
jurisprudence	dʒuəris@pru:dəns	6848	@d-@r-o@rw-ei@s-@p-@rw-u@d-en@s-
kaleidoscopic	kə@laidə@skɔpik	6849	@k-a@l-ai@d-a@s-@k-eo@p-ei@k-
kiosk	ki:ɔsk	6850	@k-ei@-eo@s-@k-
knoll	nəul	6851	@n-eu@l-
laceration	læsə@reiʃən	6852	@l-e@s-a@rw-ei@sh-en
lackey	læki	6853	@l-e@k-ei
laggard	læɡəd	6854	@l-e@-a@d-
lamentable	læməntəbl	6855	@l-e@-en@t-a@b-@l-
laminate	læmineit	6856	@l-e@-@-ei@t-
lapidary	læpidəri	6857	@l-e@p-ei@d-a@rw-ei
latch	lætʃ	6858	@l-e@t-@sh-
layman	leimən	6859	@l-ei@-en
layover	leiəuvə	6860	@l-ei@-eu@v-a
lean	li:n	6861	@l-
leash	li:ʃ	6862	@l-ei@sh-
leeward	li:wəd	6863	@l-ei@v-a@d-
leeway	li:wei	6864	@l-ei@v-ei
legible	ledʒəbl	6865	@l-e@d-@r-a@b-@l-
lesion	li:ʒən	6866	@l-ei@r-en
lexical	leksikəl	6867	@l-e@k-@s-ei@k-a@l-
lexicon	leksikən	6868	@l-e@k-@s-ei@k-en
libelous	laibələs	6869	@l-ai@b-a@l-a@s-
libido	li@baidəu	6870	@l-ei@b-ai@d-eu
licit	lisit	6871	@l-ei@s-ei@t-
ligature	liɡətʃuə	6872	@l-ei@-a@t-@sh-o
limbo	limbəu	6873	@l-ei@-@b-eu
lineal	liniəl	6874	@l-@-ei@l-
lineaments	liniəmənts	6875	@l-@-ei@-en@t-@s-
lingual	liŋɡwəl	6876	@l-ei@ng-@-@v-a@l-
littoral	litərəl	6877	@l-ei@t-a@rw-a@l-
livid	livid	6878	@l-ei@v-ei@d-
loam	ləʊm	6879	@l-a@-@-
locust	ləukəst	6880	@l-eu@k-a@s-@t-
locution	ləu@kju:ʃən	6881	@l-eu@k-@y-u@sh-en
loft	lɔft	6882	@l-eo@f-@t-
logjam	lɔɡdʒæm	6883	@l-eo@-@d-@r-e@-
loiter	lɔitə	6884	@l-eo@t-a
lore	lɔ:	6885	@l-eo
lout	laut	6886	@l-ao@t-
lowbred	ləu@bred	6887	@l-eu@b-@rw-e@d-
lubricious	lju:@briʃəs	6888	@l-@y-u@b-@rw-ei@sh-a@s-
lucre	lu:kə	6889	@l-u@k-a
lucubrate	lju:kju(:)breit	6890	@l-@y-u@k-@y-u@-@-@-@b-@rw-ei@t-
lure	ljuə	6891	@l-@y-o
luscious	lʌʃəs	6892	@l-a@sh-a@s-
lusty	lʌsti	6893	@l-a@s-@t-ei
lynch	lintʃ	6894	@l-@t-@sh-
mackintosh	mækintɔʃ	6895	@-e@k-@t-eo@sh-
maculate	mækjuleit	6896	@-e@k-@y-u@l-ei@t-
maestro	mɑ:@estrəu	6897	@-a@-e@s-@t-@rw-eu
magniloquent	mæɡ@niləkwənt	6898	@-e@-ei@l-a@k-@v-en@t-
maim	meim	6899	@-ei@-
makeshift	meikʃift	6900	@-ei@k-@sh-ei@f-@t-
malediction	mæli@dikʃən	6901	@-e@l-ei@d-ei@k-@sh-en
malefactor	mælifæktə	6902	@-e@l-ei@f-e@k-@t-a
maleficent	mə@lefisnt	6903	@-a@l-e@f-ei@s-@t-
malice	mælis	6904	@-e@l-ei@s-
malignant	mə@liɡnənt	6905	@-a@l-ei@-en@t-
mallet	mælit	6906	@-e@l-ei@t-
malodor	mæ@ləudə	6907	@-e@l-eu@d-a
manacle	mænəkl	6908	@-e@-a@k-@l-
maneuver	mə@nu:və	6909	@-en@-u@v-a
mangy	meindʒi	6910	@-@d-@r-ei
maraud	mə@rɔ:d	6911	@-a@rw-eo@d-
mariner	mærinə	6912	@-e@rw-@-a
marrow	mærəu	6913	@-e@rw-eu
matador	mætədɔ:	6914	@-e@t-a@d-eo
matriarchy	meitri:@ɑ:ki:	6915	@-ei@t-@rw-ei@-a@k-ei
matriculate	mə@trikjuleit	6916	@-a@t-@rw-ei@k-@y-u@l-ei@t-
maxim	mæksim	6917	@-e@k-@s-ei@-
mayhem	meihem	6918	@-ei@h-e@-
medicate	medikeit	6919	@-e@d-ei@k-ei@t-
megalomania	meɡələu@meinjə	6920	@-e@-a@l-eu@-@y-a
memento	me@mentəu	6921	@-e@-@t-eu
menial	mi:njəl	6922	@-@y-a@l-
mermaid	mə:meid	6923	@-a@-ei@d-
mesmerism	mezmərizəm	6924	@-e@z-@-a@rw-ei@z-a@-
mesmerize	mezməraiz	6925	@-e@z-@-a@rw-ai@z-
metallurgy	me@tælədʒi	6926	@-e@t-e@l-a@d-@r-ei
miasma	mi@æzmə	6927	@-ei@-e@z-@-a
midget	midʒit	6928	@-ei@d-@r-ei@t-
mien	mi:n	6929	@-
militant	militənt	6930	@-ei@l-ei@t-en@t-
millennium	mi@leniəm	6931	@-ei@l-@-ei@-
miraculous	mi@rækjuləs	6932	@-ei@rw-e@k-@y-u@l-a@s-
miscellany	mi@seləni	6933	@-ei@s-e@l-en@-ei
missive	misiv	6934	@-ei@s-ei@v-
mistimed	ˌmisˈtaimd	6935	@-@-ei@s-@-@t-ai@-@d-
mistral	mistrəl	6936	@-ei@s-@t-@rw-a@l-
molest	məu@lest	6937	@-eu@l-e@s-@t-
monastery	mɔnəstri	6938	@-@-a@s-@t-@rw-ei
monograph	mɔnəuɡrɑ:f	6939	@-@-eu@-@rw-a@f-
monopolize	mə@nɔpəlaiz	6940	@-en@-eo@p-a@l-ai@z-
monotone	mɔnəutəun	6941	@-@-eu@t-
monstrous	mɔnstrəs	6942	@-@s-@t-@rw-a@s-
moody	mu:di	6943	@-u@d-ei
moor	muə	6944	@-o
mope	məup	6945	@-eu@p-
morass	mə@ræs	6946	@-a@rw-e@s-
moron	mɔ:rɔn	6947	@-eo@rw-
motile	məutail	6948	@-eu@t-ai@l-
mottle	mɔtl	6949	@-eo@t-@l-
mountebank	mauntibæŋk	6950	@-@t-ei@b-e@ng-@k-
muddle	mʌdl	6951	@-a@d-@l-
muddy	mʌdi	6952	@-a@d-ei
muggy	mʌɡi	6953	@-a@-ei
mulct	mʌlkt	6954	@-a@l-@k-@t-
multifarious	mʌlti@feəriəs	6955	@-a@l-@t-ei@f-e@-a@rw-ei@s-
multitude	mʌltitju:d	6956	@-a@l-@t-ei@t-@y-u@d-
muniments	mju:nimənts	6957	@-@y-@-ei@-en@t-@s-
musty	mʌsti	6958	@-a@s-@t-ei
mutilate	mju:tileit	6959	@-@y-u@t-ei@l-ei@t-
mutinous	mju:tinəs	6960	@-@y-u@t-@-a@s-
mutton	mʌtn	6961	@-a@t-
muzzy	mʌzi:	6962	@-a@z-ei
naivety	nɑ:@i:vti	6963	@n-a@-ei@v-@t-ei
nasal	neizəl	6964	@n-ei@z-a@l-
natation	nei@teiʃən	6965	@n-ei@t-ei@sh-en
naysayer	nei@seiə	6966	@n-ei@s-ei@-a
necessitous	ni@sisitəs	6967	@n-ei@s-ei@s-ei@t-a@s-
necropolis	nə@krɔpəlis	6968	@n-a@k-@rw-eo@p-a@l-ei@s-
nectar	nektə	6969	@n-e@k-@t-a
nemesis	ni@misis	6970	@n-ei@-ei@s-ei@s-
neonate	ni:əneit	6971	@n-ei@-en@-ei@t-
nephritis	ne@fraitis	6972	@n-e@f-@rw-ai@t-ei@s-
nestle	nesl	6973	@n-e@s-@l-
nestling	nesliŋ	6974	@n-e@s-@l-ei@ng-
nethermost	neðəməust	6975	@n-e@z-a@-eu@s-@t-
neurosis	njuə@rəusis	6976	@n-@y-o@rw-eu@s-ei@s-
niche	nitʃ	6977	@n-ei@t-@sh-
niggard	niɡəd	6978	@n-ei@-a@d-
niggling	niɡliŋ	6979	@n-ei@-@l-ei@ng-
nihilism	naiilizəm	6980	@n-ai@-ei@l-ei@z-a@-
nimble	nimbl	6981	@n-ei@-@b-@l-
nippers	nipəz	6982	@n-ei@p-a@z-
nipping	nipiŋ	6983	@n-ei@p-ei@ng-
nonesuch	nʌnsʌtʃ	6984	@n-@s-a@t-@sh-
nonpareil	nɔnpərəl	6985	@n-@p-a@rw-a@l-
noose	nu:s	6986	@n-u@s-
notability	nəutə@biliti	6987	@n-eu@t-a@b-ei@l-ei@t-ei
nude	nju:d	6988	@n-@y-u@d-
numerology	nju:mə@rɔlədʒi	6989	@n-@y-u@-a@rw-eo@l-a@d-@r-ei
numinous	nju:minəs	6990	@n-@y-u@-@-a@s-
numismatic	nju:miz@mætik	6991	@n-@y-u@-ei@z-@-e@t-ei@k-
nuptial	nʌpʃəl	6992	@n-a@p-@sh-a@l-
nymph	nimf	6993	@n-ei@-@f-
oar	ɔ:	6994	@-eo
oatmeal	əutmi:l	6995	@-eu@t-@-ei@l-
obelisk	ɔbilisk	6996	@-eo@b-ei@l-ei@s-@k-
oblation	əu@bleiʃən	6997	@-eu@b-@l-ei@sh-en
observance	əb@zə:vəns	6998	@-a@b-@z-a@v-en@s-
obtrude	əb@tru:d	6999	@-a@b-@t-@rw-u@d-
occidental	ɔksi@dəntəl	7000	@-eo@k-@s-ei@d-en@t-a@l-
ocular	ɔkjulə	7001	@-eo@k-@y-u@l-a
oddments	ɔdmənts	7002	@-eo@d-@-en@t-@s-
odoriferous	əudə@rifərəs	7003	@-eu@d-a@rw-ei@f-a@rw-a@s-
olfactory	ɔl@fæktəri	7004	@-eo@l-@f-e@k-@t-a@rw-ei
oligarch	ɔliɡɑ:k	7005	@-eo@l-ei@-a@k-
omnivorous	ɔm@nivərəs	7006	@-eo@-ei@v-a@rw-a@s-
onslaught	ɔnslɔ:t	7007	@-@s-@l-eo@t-
onus	əunəs	7008	@-@-a@s-
ooze	u:z	7009	@-u@z-
opiate	əupiit	7010	@-eu@p-@t-
optimization	ɔptimai@zeiʃən	7011	@-eo@p-@t-ei@-ai@z-ei@sh-en
opus	əupəs@ @ɔpəs	7012	@-eu@p-a@s-@-eo@p-a@s-
oracular	ɔ@rækjulə	7013	@-eo@rw-e@k-@y-u@l-a
orchid	ɔ:kid	7014	@-eo@k-ei@d-
orifice	ɔrifis	7015	@-eo@rw-ei@f-ei@s-
orotund	ɔ(:)rəutʌnd	7016	@-eo@-@-@-@rw-eu@t-@d-
otiose	əuʃiəus	7017	@-eu@sh-ei@-u@s-
outfox	aut@fɔks	7018	@-ao@t-@f-eo@k-@s-
oversight	əuvəsait	7019	@-eu@v-a@s-ai@t-
overweening	əuvə@wi:niŋ	7020	@-eu@v-a@v-@-ei@ng-
palaver	pə@lɑ:və	7021	@p-a@l-a@v-a
palings	peiliŋz	7022	@p-ei@l-ei@ng-@z-
pamper	pæmpə	7023	@p-e@-@p-a
pane	pein	7024	@p-
panoramic	pænə@ræmik	7025	@p-e@-a@rw-e@-ei@k-
pantechnicon	pæn@teknikən	7026	@p-e@t-e@k-ei@k-en
pantheon	pænθiən	7027	@p-e@s-
paralyze	pærəlaiz	7028	@p-e@rw-a@l-ai@z-
parley	pɑ:li	7029	@p-a@l-ei
parlous	pɑ:ləs	7030	@p-a@l-a@s-
parochial	pə@rəukjəl	7031	@p-a@rw-eu@k-@y-a@l-
parturition	pɑ:tjuə@riʃən	7032	@p-a@t-@y-o@rw-ei@sh-en
pastor	pɑ:stə	7033	@p-a@s-@t-a
pathetic	pə@θetik	7034	@p-a@s-e@t-ei@k-
pathos	peiθɔs	7035	@p-ei@s-eo@s-
pawn	pɔ:n	7036	@p-
peaky	pi:ki	7037	@p-ei@k-ei
peculate	pekjuleit	7038	@p-e@k-@y-u@l-ei@t-
pecuniary	pi@kju:njəri	7039	@p-ei@k-@y-@y-a@rw-ei
peddle	pedl	7040	@p-e@d-@l-
peek	pi:k	7041	@p-ei@k-
peep	pi:p	7042	@p-ei@p-
peery	piəri	7043	@p-ei@rw-ei
pelt	pelt	7044	@p-e@l-@t-
pendent	pendənt	7045	@p-@d-en@t-
penetration	peni@treiʃən	7046	@p-@-ei@t-@rw-ei@sh-en
pension	penʃən	7047	@p-@sh-en
pensive	pensiv	7048	@p-@s-ei@v-
penumbra	pi@nʌmbrə	7049	@p-@-a@-@b-@rw-a
peptic	peptik	7050	@p-e@p-@t-ei@k-
percolate	pə:kəleit	7051	@p-a@k-a@l-ei@t-
percussion	pə:@kʌʃən	7052	@p-a@k-a@sh-en
perigee	peridʒi:	7053	@p-e@rw-ei@d-@r-ei
periphrastic	peri@fræstik	7054	@p-e@rw-ei@f-@rw-e@s-@t-ei@k-
perishable	periʃəbl	7055	@p-e@rw-ei@sh-a@b-@l-
persnickety	pə(:)@snikiti	7056	@p-a@-@-@-@s-ei@k-ei@t-ei
personage	pə:sənidʒ	7057	@p-a@s-en@-ei@d-@r-
perverse	pə(:)@və:s	7058	@p-a@-@-@-@v-a@s-
pervert	pə(:)@və:t	7059	@p-a@-@-@-@v-a@t-
pesky	peski	7060	@p-e@s-@k-ei
pettish	petiʃ	7061	@p-e@t-ei@sh-
pharisaic	færi@seiik	7062	@f-e@rw-ei@s-ei@-ei@k-
phial	faiəl	7063	@f-ai@-a@l-
philology	fi@lɔlədʒi	7064	@f-ei@l-eo@l-a@d-@r-ei
phobia	fəubjə	7065	@f-eu@b-@y-a
phony	fəuni	7066	@f-@-ei
piazza	pi@ætsə	7067	@p-ei@-e@t-@s-a
piebald	paibɔ:ld	7068	@p-ai@b-eo@l-@d-
piecemeal	pi:smi:l	7069	@p-ei@s-@-ei@l-
pier	piə	7070	@p-ei
pilfer	pilfə	7071	@p-ei@l-@f-a
pillage	pilidʒ	7072	@p-ei@l-ei@d-@r-
pincers	pinsəz	7073	@p-@s-a@z-
piscatorial	piskə@tɔ:riəl	7074	@p-ei@s-@k-a@t-eo@rw-ei@l-
pitiless	pitilis	7075	@p-ei@t-ei@l-ei@s-
pivot	pivət	7076	@p-ei@v-a@t-
plank	plæŋk	7077	@p-@l-e@ng-@k-
plaza	plɑ:zə	7078	@p-@l-a@z-a
plebeian	pli@bi(:)ən	7079	@p-@l-ei@b-ei@-@-@-en
plenary	pli:nəri	7080	@p-@l-@-a@rw-ei
plentitude	plentitju:d	7081	@p-@l-@t-ei@t-@y-u@d-
pleonastic	pli:əu@næstik	7082	@p-@l-ei@-@-e@s-@t-ei@k-
pliers	plaiəz	7083	@p-@l-ai@-a@z-
plump	plʌmp	7084	@p-@l-a@-@p-
poach	pəutʃ	7085	@p-eu@t-@sh-
poltroon	pɔl@tru:n	7086	@p-eo@l-@t-@rw-
polyandry	pɔliændri	7087	@p-eo@l-ei@-e@d-@rw-ei
polyglot	pɔliɡlɔt	7088	@p-eo@l-ei@-@l-eo@t-
polymath	pɔlimæθ	7089	@p-eo@l-ei@-e@s-
pony	pəuni	7090	@p-@-ei
porcine	pɔ:sain	7091	@p-eo@s-
porridge	pɔridʒ	7092	@p-eo@rw-ei@d-@r-
portable	pɔ:təbl	7093	@p-eo@t-a@b-@l-
portend	pɔ:@tend	7094	@p-eo@t-@d-
positiveness	ˈpɔzətivnis	7095	@-@p-eo@z-a@t-ei@v-ei@s-
posterior	pɔs@tiəriə	7096	@p-eo@s-@t-ei@rw-ei
postscript	pəustskript	7097	@p-eu@s-@t-@s-@k-@rw-ei@p-@t-
potboiler	pɔtbɔilə(r)	7098	@p-eo@t-@b-eo@l-a@-@-
prance	prɑ:ns	7099	@p-@rw-@s-
prefigure	pri:@fiɡə	7100	@p-@rw-ei@f-ei@-a
prehensile	pri@hensail	7101	@p-@rw-ei@h-@s-ai@l-
preponderant	pri@pɔndərənt	7102	@p-@rw-ei@p-@d-a@rw-en@t-
prepossessing	pri:pə@zesiŋ	7103	@p-@rw-ei@p-a@z-e@s-ei@ng-
presentiment	pri@zentimənt	7104	@p-@rw-ei@z-@t-ei@-en@t-
presumable	pri@zju:məb(ə)l	7105	@p-@rw-ei@z-@y-u@-a@b-@-a@-@l-
pretence	pri@tens	7106	@p-@rw-ei@t-@s-
prevision	pri(:)@viʒən	7107	@p-@rw-ei@-@-@-@v-ei@r-en
prick	prik	7108	@p-@rw-ei@k-
prickle	prikl	7109	@p-@rw-ei@k-@l-
prig	prig	7110	@p-@rw-ei@g-
prissy	prisi	7111	@p-@rw-ei@s-ei
procreate	prəukrieit	7112	@p-@rw-eu@k-@rw-@t-
procrustean	prəu@krʌstiən	7113	@p-@rw-eu@k-@rw-a@s-@t-
progenitor	prə@dʒenitə	7114	@p-@rw-a@d-@r-@-ei@t-a
prognosticate	prəɡ@nɔstikeit	7115	@p-@rw-a@-eo@s-@t-ei@k-ei@t-
proofread	pru:fri:d	7116	@p-@rw-u@f-@rw-ei@d-
prorogue	prə@rəuɡ	7117	@p-@rw-a@rw-eu@-
protrude	prə@tru:d	7118	@p-@rw-a@t-@rw-u@d-
proverbially	prə@və:biəli	7119	@p-@rw-a@v-a@b-ei@l-ei
psalm	sɑ:m	7120	@s-a@-
puberty	pju:bə(:)ti	7121	@p-@y-u@b-a@-@-@-@t-ei
puffery	pʌfəri	7122	@p-a@f-a@rw-ei
pullulate	pʌljuleit	7123	@p-a@l-@y-u@l-ei@t-
pulpit	pulpit	7124	@p-u@l-@p-ei@t-
pulsate	pʌl@seit	7125	@p-a@l-@s-ei@t-
pulsation	pʌl@seiʃən	7126	@p-a@l-@s-ei@sh-en
pummel	pʌm(ə)l	7127	@p-a@-@-a@-@l-
purblind	pə:blaind	7128	@p-a@b-@l-@d-
purport	pə@pɔ:t	7129	@p-a@p-eo@t-
purse	pə:s	7130	@p-a@s-
putative	pju:tətiv	7131	@p-@y-u@t-a@t-ei@v-
putrefy	pju:trifai	7132	@p-@y-u@t-@rw-ei@f-ai
putrid	pju:trid	7133	@p-@y-u@t-@rw-ei@d-
pygmy	piɡmi	7134	@p-ei@-@-ei
pyromania	pairəu@meiniə	7135	@p-ai@rw-eu@-@-ei
quadrangle	kwɔ@dræŋɡl	7136	@k-@v-eo@d-@rw-e@ng-@-@l-
quadruped	kwɔdruped	7137	@k-@v-eo@d-@rw-u@p-e@d-
quagmire	kwæɡmaiə	7138	@k-@v-e@-@-ai@-a
qualm	kwɑ:m	7139	@k-@v-a@-
queasy	kwi:zi	7140	@k-@v-ei@z-ei
queer	kwiə	7141	@k-@v-ei
query	kwiəri	7142	@k-@v-ei@rw-ei
quintessence	kwin@tesns	7143	@k-@v-@t-e@s-@s-
quip	kwip	7144	@k-@v-ei@p-
racketeer	ræki@tiə	7145	@rw-e@k-ei@t-ei
raillery	reiləri	7146	@rw-ei@l-a@rw-ei
rapscallion	ræp@skæljən	7147	@rw-e@p-@s-@k-e@l-@y-en
rasp	rɑsp	7148	@-@s-@p-
ratify	rætifai	7149	@rw-e@t-ei@f-ai
ravish	ræviʃ	7150	@rw-e@v-ei@sh-
rebarbative	ri@bɑ:bətiv	7151	@rw-ei@b-a@b-a@t-ei@v-
reckon	rekən	7152	@rw-e@k-en
recline	ri@klain	7153	@rw-ei@k-@l-
reconnoiter	rekə@nɔitə	7154	@rw-e@k-en@-eo@t-a
reedy	ri:di	7155	@rw-ei@d-ei
regal	ri:ɡəl	7156	@rw-ei@-a@l-
regent	ri:dʒənt	7157	@rw-ei@d-@r-en@t-
regiment	redʒimənt	7158	@rw-e@d-@r-ei@-en@t-
reincarnate	ri:@inkɑ:neit	7159	@rw-ei@-@k-@-ei@t-
rejoin	ri:@dʒɔin	7160	@rw-ei@d-@r-
rejoinder	ri@dʒɔində	7161	@rw-ei@d-@r-@d-a
remission	ri@miʃən	7162	@rw-ei@-ei@sh-en
remit	ri@mit	7163	@rw-ei@-ei@t-
remittance	ri@mitəns	7164	@rw-ei@-ei@t-en@s-
remittent	ri@mitənt	7165	@rw-ei@-ei@t-en@t-
remonstrance	ri@mɔnstrəns	7166	@rw-ei@-@s-@t-@rw-en@s-
remonstrate	ri@mɔnstreit	7167	@rw-ei@-@s-@t-@rw-ei@t-
remunerate	ri@mju:nəreit	7168	@rw-ei@-@y-@-a@rw-ei@t-
renascent	ri@næsnt	7169	@rw-@-e@s-@t-
rendition	ren@diʃən	7170	@rw-@d-ei@sh-en
renunciate	ri@nʌnsieit	7171	@rw-@-@s-@t-
repent	ri@pent	7172	@rw-ei@p-@t-
replica	replikə	7173	@rw-e@p-@l-ei@k-a
reportage	repɔ:@tɑ:ʒ	7174	@rw-e@p-eo@t-a@r-
repository	ri@pɔzitəri	7175	@rw-ei@p-eo@z-ei@t-a@rw-ei
rescript	ri:skript	7176	@rw-ei@s-@k-@rw-ei@p-@t-
reshuffle	ri:@ʃʌfl	7177	@rw-ei@sh-a@f-@l-
restorative	ri@stɔ:rətiv	7178	@rw-ei@s-@t-eo@rw-a@t-ei@v-
resurge	riˈsə:dʒ	7179	@rw-ei@-@s-a@d-@r-
retention	ri@tenʃən	7180	@rw-ei@t-@sh-en
retentive	ri@tentiv	7181	@rw-ei@t-@t-ei@v-
reticulation	ri@tikju@leiʃ(ə)n	7182	@rw-ei@t-ei@k-@y-u@l-ei@sh-@-a@-
retrenchment	riˈtrentʃmənt	7183	@rw-ei@-@t-@rw-@t-@sh-@-en@t-
retroactive	retrəu@æktiv	7184	@rw-e@t-@rw-eu@-e@k-@t-ei@v-
reversion	ri@və:ʃən	7185	@rw-ei@v-a@sh-en
revulsion	ri@vʌlʃən	7186	@rw-ei@v-a@l-@sh-en
rhapsody	ræpsədi	7187	@rw-e@p-@s-a@d-ei
riffle	rifl	7188	@rw-ei@f-@l-
riffraff	ˈrifræf	7189	@-@rw-ei@f-@rw-e@f-
rigmarole	riɡmərəul	7190	@rw-ei@-@-a@rw-eu@l-
rinse	rins	7191	@rw-@s-
rip	rip	7192	@rw-ei@p-
roister	rɔistə	7193	@rw-eo@s-@t-a
rollicking	rɔlikiŋ	7194	@rw-eo@l-ei@k-ei@ng-
rosy	rəuzi	7195	@rw-eu@z-ei
rote	rəut	7196	@rw-eu@t-
rotund	rəu@tʌnd	7197	@rw-eu@t-@d-
roundabout	raundəbaut	7198	@rw-@d-a@b-ao@t-
rout	raut	7199	@rw-ao@t-
rove	rəuv	7200	@rw-eu@v-
rowdy	raudi	7201	@rw-ao@d-ei
rubble	rʌbl	7202	@rw-a@b-@l-
ruck	rʌk	7203	@rw-a@k-
rucksack	ruksæk	7204	@rw-u@k-@s-e@k-
ruddy	rʌdi	7205	@rw-a@d-ei
rumble	rʌmbl	7206	@rw-a@-@b-@l-
ruminate	ru:mineit	7207	@rw-u@-@-ei@t-
rustle	rʌs(ə)l	7208	@rw-a@s-@-a@-@l-
rustler	rʌs(ə)lə(r)	7209	@rw-a@s-@-a@-@l-a@-@-
saccharine	sækərain	7210	@s-e@k-a@rw-
sack	sæk	7211	@s-e@k-
sacrament	sækrəmənt	7212	@s-e@k-@rw-a@-en@t-
sadistic	sə@distik	7213	@s-a@d-ei@s-@t-ei@k-
safe	seif	7214	@s-ei@f-
saga	sɑ:ɡə	7215	@s-a@-a
saliferous	sə@lifərəs	7216	@s-a@l-ei@f-a@rw-a@s-
sanatorium	sænə@tɔ:riəm	7217	@s-e@-a@t-eo@rw-ei@-
sangfroid	sə:ŋ@frwɑ:	7218	@s-a@ng-@f-@v-a
sanitary	sænitəri	7219	@s-e@-ei@t-a@rw-ei
