en	phntc	id	ati	cc
vessel	vesl	6027	@v-e@s-@l-	弯嘶了
vestige	vestidʒ	6028	@v-e@s-@t-ei@d-@r-	弯嘶nonex的nonex
vestigial	ves@tidʒiəl	6029	@v-e@s-@t-ei@d-@r-ei@l-	弯嘶nonex的nonex了
vestment	vestmənt	6030	@v-e@s-@t-@-en@t-	弯嘶nonexnonexnonex
veteran	vetərən	6031	@v-e@t-a@rw-en	弯他nonex
veterinary	vetərinəri	6032	@v-e@t-a@rw-@-a@rw-ei	弯他入啊锐
veto	vi:təu	6033	@v-ei@t-eu	危偷
vex	veks	6034	@v-e@k-@s-	弯磕嘶
vexation	vek@seiʃən	6035	@v-e@k-@s-ei@sh-en	弯磕nonex申
viability	vaiə@biliti	6036	@v-ai@-a@b-ei@l-ei@t-ei	歪啊杯雷nonex
viable	vaiəbl	6037	@v-ai@-a@b-@l-	歪啊不了
viaduct	vaiədʌkt	6038	@v-ai@-a@d-a@k-@t-	歪啊搭磕nonex
vibrancy	vaibrənsi	6039	@v-ai@b-@rw-en@s-ei	歪不nonexnonex
vibrant	vaibrənt	6040	@v-ai@b-@rw-en@t-	歪不nonexnonex
vibrate	vaibreit@ vai@breit	6041	@v-ai@b-@rw-ei@t-@-@v-ai@b-@rw-ei@t-	歪不锐nonex歪不锐nonex
vicar	vikə	6042	@v-ei@k-a	危劾
vicarious	vai@keəriəs	6043	@v-ai@k-e@-a@rw-ei@s-	歪刊啊锐嘶
vicinity	vi@siniti	6044	@v-ei@s-@-ei@t-ei	危嘶nonexnonex
vicious	viʃəs	6045	@v-ei@sh-a@s-	危霎嘶
vicissitudinous	vi@sisi@tju:dinəs	6046	@v-ei@s-ei@s-ei@t-@y-u@d-@-a@s-	危nonexnonexnonex豫的啊嘶
victimize	viktimaiz	6047	@v-ei@k-@t-ei@-ai@z-	危磕nonex哎nonex
vie	vai	6048	@v-ai	歪
vigilant	vidʒilənt	6049	@v-ei@d-@r-ei@l-en@t-	危的nonex棱nonex
vigorous	viɡərəs	6050	@v-ei@-a@rw-a@s-	危啊若嘶
vile	vail	6051	@v-ai@l-	歪了
vilify	vilifai	6052	@v-ei@l-ei@f-ai	危雷nonex
vindicate	vindikeit	6053	@v-@d-ei@k-ei@t-	nonexnonexnonexnonex
vindictive	vin@diktiv	6054	@v-@d-ei@k-@t-ei@v-	nonexnonex磕nonexnonex
vintner	vintnə	6055	@v-@t-a	nonex他
violate	vaiəleit	6056	@v-ai@-a@l-ei@t-	歪啊雷nonex
violet	vaiəlit	6057	@v-ai@-a@l-ei@t-	歪啊雷nonex
viral	vairəl	6058	@v-ai@rw-a@l-	歪若了
virtual	və:tjuəl	6059	@v-a@t-@y-o@l-	戍nonex哟了
virtuosity	və:tju@ɔsiti	6060	@v-a@t-@y-u@-eo@s-ei@t-ei	戍nonex豫nonexnonexnonex
virtuoso	və:tju@əuzəu	6061	@v-a@t-@y-u@-eu@z-eu	戍nonex豫nonex就
virtuous	və:tjuəs	6062	@v-a@t-@y-o@s-	戍nonex哟嘶
virulent	virulənt	6063	@v-ei@rw-u@l-en@t-	危nonex棱nonex
virus	vaiərəs	6064	@v-ai@-a@rw-a@s-	歪啊若嘶
viscid	visid	6065	@v-ei@s-ei@d-	危nonex的
viscous	viskəs	6066	@v-ei@s-@k-a@s-	危嘶劾嘶
visionary	viʒənəri	6067	@v-ei@r-en@-a@rw-ei	危人啊锐
vista	vistə	6068	@v-ei@s-@t-a	危嘶他
vital	vaitl	6069	@v-ai@t-@l-	歪nonex了
vitalize	vaitəlaiz	6070	@v-ai@t-a@l-ai@z-	歪他来nonex
vitiate	viʃieit	6071	@v-ei@sh-@t-	危什nonex
vitrify	vitrifai	6072	@v-ei@t-@rw-ei@f-ai	危nonex锐nonex
vitriolic	vitri@ɔlik	6073	@v-ei@t-@rw-ei@-eo@l-ei@k-	危nonex锐nonex雷磕
vituperate	vi@tju:pəreit	6074	@v-ei@t-@y-u@p-a@rw-ei@t-	危nonex豫趴锐nonex
vituperative	vi@tjupərətiv	6075	@v-ei@t-@y-u@p-a@rw-a@t-ei@v-	危nonex豫趴若nonexnonex
vivacious	vi@veiʃəs	6076	@v-ei@v-ei@sh-a@s-	危危霎嘶
vivid	vivid	6077	@v-ei@v-ei@d-	危危的
vocalist	vəukəlist	6078	@v-eu@k-a@l-ei@s-@t-	nonex劾雷嘶nonex
vocation	vəu@keiʃən	6079	@v-eu@k-ei@sh-en	nonexnonex申
vogue	vəuɡ	6080	@v-eu@-	nonex
void	vɔid	6081	@v-eo@d-	汪的
volatile	vɔlətail	6082	@v-eo@l-a@t-ai@l-	汪垃胎了
volition	vəu@liʃən	6083	@v-eu@l-ei@sh-en	nonex雷申
volley	vɔli	6084	@v-eo@l-ei	汪雷
voluble	vɔljub(ə)l	6085	@v-eo@l-@y-u@b-@-a@-@l-	汪了豫不啊了
voluminous	və@lju:minəs	6086	@v-a@l-@y-u@-@-a@s-	戍了豫啊嘶
voluptuous	və@lʌptuəs	6087	@v-a@l-a@p-@t-o@s-	戍垃扑佗嘶
voracious	və@reiʃəs	6088	@v-a@rw-ei@sh-a@s-	戍锐霎嘶
voracity	və@ræsiti	6089	@v-a@rw-e@s-ei@t-ei	戍软nonexnonex
votary	vəutəri	6090	@v-eu@t-a@rw-ei	nonex他锐
vouch	vautʃ	6091	@v-ao@t-@sh-	nonexnonex什
vulgar	vʌlɡə	6092	@v-a@l-@-a	戍了啊
vulnerable	vʌlnərəb(ə)l	6093	@v-a@l-a@rw-a@b-@-a@-@l-	戍垃若不啊了
vulture	vʌltʃə(r)	6094	@v-a@l-@t-@sh-a@-@-	戍了nonex霎
vying	vaiiŋ	6095	@v-ai@-ei@ng-	歪nonexnonex
waddle	wɔdl	6096	@v-eo@d-@l-	汪的了
waffle	wɔfl	6097	@v-eo@f-@l-	汪肤了
waft	wɑ:f	6098	@v-a@f-	戍肤
wag	wæɡ	6099	@v-e@-	弯
wage	weidʒ	6100	@v-ei@d-@r-	危的nonex
waggish	wæɡiʃ	6101	@v-e@-ei@sh-	弯nonex什
walrus	wɔ:lrəs	6102	@v-eo@l-@rw-a@s-	汪了若嘶
wan	wɔn	6103	@v-	nonex
wanderlust	wɔndəlʌst	6104	@v-@d-a@l-a@s-@t-	nonex搭垃嘶nonex
wane	wein	6105	@v-	nonex
want	wɔnt	6106	@v-@t-	nonexnonex
wardrobe	wɔ:drəub	6107	@v-eo@d-@rw-eu@b-	汪的nonex不
warehouse	weəhaus	6108	@v-e@-a@h-ao@s-	弯啊亳嘶
warmonger	wɔ:mʌŋɡə	6109	@v-eo@-a@ng-@-a	汪啊nonex啊
warp	wɔ:p	6110	@v-eo@p-	汪扑
warrant	wɔrənt	6111	@v-eo@rw-en@t-	汪nonexnonex
warranted	wɔrəntid	6112	@v-eo@rw-en@t-ei@d-	汪nonexnonex的
warranty	wɔrənti	6113	@v-eo@rw-en@t-ei	汪nonexnonex
wary	weəri	6114	@v-e@-a@rw-ei	弯啊锐
waste	weist	6115	@v-ei@s-@t-	危嘶nonex
wastrel	weistrəl	6116	@v-ei@s-@t-@rw-a@l-	危嘶nonex若了
watershed	wɔ:təʃed	6117	@v-eo@t-a@sh-e@d-	汪他珊的
waver	weivə	6118	@v-ei@v-a	危戍
wax	wæks	6119	@v-e@k-@s-	弯磕嘶
wean	wi:n	6120	@v-	nonex
wearisome	wiərisʌm	6121	@v-ei@rw-ei@s-a@-	危锐刹
weary	wiəri	6122	@v-ei@rw-ei	危锐
weasel	wi:zl	6123	@v-ei@z-@l-	危nonex了
weather	weðə	6124	@v-e@z-a	弯伸
weed	wi:d	6125	@v-ei@d-	危的
weld	weld	6126	@v-e@l-@d-	弯了的
well-groomed	wel@ɡru:md	6127	@v-e@l-@-@rw-u@-@d-	弯了nonex的
welter	weltə	6128	@v-e@l-@t-a	弯了他
wheedle	(h)wi:dl	6129	@-@h-@-@v-ei@d-@l-	黑危的了
whet	(h)wet	6130	@-@h-@-@v-e@t-	黑弯nonex
whiff	(h)wif	6131	@-@h-@-@v-ei@f-	黑危肤
whim	(h)wim	6132	@-@h-@-@v-ei@-	黑危
whimsical	(h)wimzikəl	6133	@-@h-@-@v-ei@-@z-ei@k-a@l-	黑危贼劾了
whimsy	hwimzi	6134	@h-@v-ei@-@z-ei	黑危贼
whine	(h)wain	6135	@-@h-@-@v-	黑nonex
whirlpool	(h)wə:lpu:l	6136	@-@h-@-@v-a@l-@p-u@l-	黑戍了铺了
whisper	(h)wispə	6137	@-@h-@-@v-ei@s-@p-a	黑危嘶趴
whistle	(h)wisl	6138	@-@h-@-@v-ei@s-@l-	黑危嘶了
whittle	(h)witl	6139	@-@h-@-@v-ei@t-@l-	黑危nonex了
wholesome	həulsəm	6140	@h-eu@l-@s-a@-	侯了刹
wick	wik	6141	@v-ei@k-	危磕
wicked	wikid	6142	@v-ei@k-ei@d-	危nonex的
wield	wi:ld	6143	@v-ei@l-@d-	危了的
willful	wilful	6144	@v-ei@l-@f-u@l-	危了夫了
willow	wiləu	6145	@v-ei@l-eu	危娄
willowy	wiləui	6146	@v-ei@l-eu@-ei	危娄nonex
wilt	wilt	6147	@v-ei@l-@t-	危了nonex
wily	waili	6148	@v-ai@l-ei	歪雷
wince	wins	6149	@v-@s-	nonex嘶
windbag	windbæɡ	6150	@v-@d-@b-e@-	nonex的掰
winding	waindiŋ	6151	@v-@d-ei@ng-	nonexnonexnonex
windy	windi	6152	@v-@d-ei	nonexnonex
wink	wiŋk	6153	@v-ei@ng-@k-	危nonex磕
winnow	winəu	6154	@v-@-eu	nonexnonex
winsome	winsəm	6155	@v-@s-a@-	nonex刹
wistful	wistful	6156	@v-ei@s-@t-@f-u@l-	危嘶nonex夫了
wit	wit	6157	@v-ei@t-	危nonex
withdraw	wið@drɔ:	6158	@v-ei@z-@d-@rw-eo	危nonex的nonex
wither	wiðə	6159	@v-ei@z-a	危伸
withhold	wið@həuld	6160	@v-ei@z-@h-eu@l-@d-	危nonex侯了的
withstand	wið@stænd	6161	@v-ei@z-@s-@t-e@d-	危nonex嘶贪的
witness	witnis	6162	@v-ei@t-ei@s-	危nonex嘶
witticism	witisizəm	6163	@v-ei@t-ei@s-ei@z-a@-	危nonexnonex伸
wizened	wiznd	6164	@v-ei@z-@d-	危nonex的
wobble	wɔbl	6165	@v-eo@b-@l-	汪不了
woe	wəu	6166	@v-eu	nonex
woo	wu:	6167	@v-u	乌
worship	wə:ʃip	6168	@v-a@sh-ei@p-	戍nonex扑
wrangler	rænɡlə	6169	@rw-e@-@l-a	软垃
wrench	rentʃ	6170	@rw-@t-@sh-	入nonex什
wretched	retʃid	6171	@rw-e@t-@sh-ei@d-	软nonexnonex的
wrinkle	riŋkl	6172	@rw-ei@ng-@k-@l-	锐nonex磕了
wrist	rist	6173	@rw-ei@s-@t-	锐嘶nonex
writ	rit	6174	@rw-ei@t-	锐nonex
wrought	rɔ:t	6175	@rw-eo@t-	nonexnonex
wry	rai	6176	@rw-ai	nonex
xenophobe	zenəfəub	6177	@z-@-a@f-eu@b-	nonex啊否不
xerophyte	ziərəfait	6178	@z-ei@rw-a@f-ai@t-	贼若nonexnonex
yacht	jɔt	6179	@y-eo@t-	盎nonex
yarn	jɑ:n	6180	@y-	一
yawn	jɔ:n	6181	@y-	一
yearn	jə:n	6182	@y-	一
yeast	ji:st	6183	@y-ei@s-@t-	nonex嘶nonex
yielding	ji:ldiŋ	6184	@y-ei@l-@d-ei@ng-	nonex了nonexnonex
yoke	jəuk	6185	@y-eu@k-	优磕
yokel	jəukəl	6186	@y-eu@k-a@l-	优劾了
zealotry	zelətri	6187	@z-e@l-a@t-@rw-ei	暂垃nonex锐
zenith	zeniθ	6188	@z-@-ei@s-	nonexnonex嘶
zephyr	zefə	6189	@z-e@f-a	暂发
zest	zest	6190	@z-e@s-@t-	暂嘶nonex
zigzag	ziɡzæɡ	6191	@z-ei@-@z-e@-	贼暂
zone	zəun	6192	@z-	nonex
abase	ə@beis	6193	@-a@b-ei@s-	啊杯嘶
abduct	æb@dʌkt	6194	@-e@b-@d-a@k-@t-	鳄不搭磕nonex
abnegation	æbni@ɡeiʃən	6195	@-e@b-ei@-ei@sh-en	鳄杯nonex申
aboriginal	æbə@ridʒənəl	6196	@-e@b-a@rw-ei@d-@r-en@-a@l-	鳄八锐的人啊了
abortive	ə@bɔ:tiv	6197	@-a@b-eo@t-ei@v-	啊邦nonexnonex
abound	ə@baund	6198	@-a@b-@d-	啊不的
abrupt	ə@brʌpt	6199	@-a@b-@rw-a@p-@t-	啊不若扑nonex
abstinent	æbstinənt	6200	@-e@b-@s-@t-@-en@t-	鳄不嘶nonexnonexnonex
acarpous	ei@kɑ:pəs	6201	@-ei@k-a@p-a@s-	nonex劾趴嘶
acerbity	ə@sə:biti	6202	@-a@s-a@b-ei@t-ei	啊刹杯nonex
achromatic	ækrəu@mætik	6203	@-e@k-@rw-eu@-e@t-ei@k-	鳄磕nonex鳄nonex磕
acronym	ækrənim	6204	@-e@k-@rw-en@-ei@-	鳄磕nonexnonex
actuarial	æktju@eəriəl	6205	@-e@k-@t-@y-u@-e@-a@rw-ei@l-	鳄磕nonex豫鳄啊锐了
actuate	æktjueit	6206	@-e@k-@t-@y-u@-ei@t-	鳄磕nonex豫nonexnonex
addle	ædl	6207	@-e@d-@l-	鳄的了
adduce	ə@dju:s	6208	@-a@d-@y-u@s-	啊的豫嘶
adjudicate	ə@dʒu:dikeit	6209	@-a@d-@r-u@d-ei@k-ei@t-	啊的如nonexnonexnonex
adlib	æd@lib	6210	@-e@d-@l-ei@b-	鳄的雷不
advert	əd@və:t	6211	@-a@d-@v-a@t-	啊的戍nonex
aeronautics	eərə@nɔ:tiks	6212	@-e@-a@rw-en@-eo@t-ei@k-@s-	鳄啊nonexnonexnonex磕嘶
aftermath	ɑ:ftəmæθ	6213	@-a@f-@t-a@-e@s-	啊肤他鳄嘶
agape	ə@ɡeip	6214	@-a@-ei@p-	啊nonex扑
aghast	ə@ɡɑ:st	6215	@-a@-a@s-@t-	啊啊嘶nonex
ailment	eilmənt	6216	@-ei@l-@-en@t-	nonex了nonexnonex
albino	æl@bi:nəu	6217	@-e@l-@b-@-eu	鳄了不nonex
alliterate	ə@litəreit	6218	@-a@l-ei@t-a@rw-ei@t-	啊雷他锐nonex
almond	ɑ:mənd	6219	@-a@-en@d-	啊nonex的
alms	ɑ:mz	6220	@-a@-@z-	啊nonex
ambience	æmbiəns	6221	@-e@-@b-@s-	鳄不嘶
ambrosial	æm@brəuzjəl	6222	@-e@-@b-@rw-eu@z-@y-a@l-	鳄不nonexnonex丫了
ambulatory	æmbjulətəri	6223	@-e@-@b-@y-u@l-a@t-a@rw-ei	鳄不豫垃他锐
amethyst	æməθist	6224	@-e@-a@s-ei@s-@t-	鳄啊nonex嘶nonex
amiss	ə@mis	6225	@-a@-ei@s-	啊nonex嘶
amoral	ei@mɔrəl	6226	@-ei@-eo@rw-a@l-	nonexnonex若了
amputate	æmpju@teit	6227	@-e@-@p-@y-u@t-ei@t-	鳄扑豫nonexnonex
anemic	ə@ni:mik	6228	@-en@-ei@-ei@k-	nonexnonexnonex磕
anodyne	ænəudain	6229	@-e@-eu@d-	鳄nonex的
antedate	ænti@deit	6230	@-e@t-ei@d-ei@t-	鳄nonexnonexnonex
anthropoid	ænθrəpɔid	6231	@-e@s-@rw-a@p-eo@d-	鳄嘶若乓的
aperture	æpətjuə	6232	@-e@p-a@t-@y-o	鳄趴nonex哟
apothegm	æpəuθem	6233	@-e@p-eu@s-e@-	鳄nonex三
apotheosis	ə@pɔθi@əusis	6234	@-a@p-eo@s-ei@-eu@s-ei@s-	啊乓nonexnonexnonex嘶
appendage	ə@pendidʒ	6235	@-a@p-@d-ei@d-@r-	啊扑nonex的nonex
aquiline	ækwilain	6236	@-e@k-@v-ei@l-	鳄磕危了
arachnid	ə@ræknid	6237	@-a@rw-e@k-ei@d-	啊软nonex的
archer	ɑ:tʃə	6238	@-a@t-@sh-a	啊nonex霎
arraign	ə@rein	6239	@-a@rw-	啊入
artillery	ɑ:@tiləri	6240	@-a@t-ei@l-a@rw-ei	啊nonex垃锐
asinine	æsinain	6241	@-e@s-@-	鳄嘶
askance	ə@skæns	6242	@-a@s-@k-e@s-	啊嘶刊嘶
askew	əs@kju:	6243	@-a@s-@k-@y-u	啊嘶磕豫
asphyxia	æs@fiksiə	6244	@-e@s-@f-ei@k-@s-ei	鳄嘶飞磕nonex
astigmatic	æstiɡ@mætik	6245	@-e@s-@t-ei@-@-e@t-ei@k-	鳄嘶nonex鳄nonex磕
atheism	eiθiizəm	6246	@-ei@s-@z-a@-	nonex嘶伸
atone	ə@təun	6247	@-a@t-	啊nonex
attire	ə@taiə	6248	@-a@t-ai@-a	啊胎啊
attrition	ə@triʃən	6249	@-a@t-@rw-ei@sh-en	啊nonex锐申
auger	ɔɡə	6250	@-eo@-a	nonex啊
augmentation	ɔ:ɡmen@teiʃən	6251	@-eo@-@-@t-ei@sh-en	nonexnonex申
aureole	ɔ:riəl	6252	@-eo@rw-ei@l-	nonex锐了
auricular	ɔ:@rikjulə	6253	@-eo@rw-ei@k-@y-u@l-a	nonex锐磕豫垃
auspice	ɔ:spis	6254	@-eo@s-@p-ei@s-	nonex嘶胚嘶
automation	ɔ:tə@meiʃən	6255	@-eo@t-a@-ei@sh-en	nonex他nonex申
avocation	ævə@keiʃ(ə)n	6256	@-e@v-a@k-ei@sh-@-a@-	鳄戍nonex什啊
avowal	ə@vauəl	6257	@-a@v-ao@-a@l-	啊nonex啊了
avuncular	ə@vʌŋkjulə	6258	@-a@v-a@ng-@k-@y-u@l-a	啊戍nonex磕豫垃
azure	æʒə	6259	@-e@r-a	鳄热
bacchanal	bækənl	6260	@b-e@k-en@l-	掰肯了
backslide	bækslaid	6261	@b-e@k-@s-@l-ai@d-	掰磕嘶来的
backwater	bækwɔ:tə(r)	6262	@b-e@k-@v-eo@t-a@-@-	掰磕汪他
baffle	bæfl	6263	@b-e@f-@l-	掰肤了
balky	bɔ:ki	6264	@b-eo@k-ei	邦nonex
bamboozle	bæm@bu:zl	6265	@b-e@-@b-u@z-@l-	掰补nonex了
bandy	bændi	6266	@b-e@d-ei	掰nonex
baron	bærən	6267	@b-e@rw-en	掰nonex
barrister	bæristə	6268	@b-e@rw-ei@s-@t-a	掰锐嘶他
bassoon	bə@su:n	6269	@b-a@s-	八嘶
bather	beiðə(r)	6270	@b-ei@z-a@-@-	杯伸
bauble	bɔ:bl	6271	@b-eo@b-@l-	邦不了
bawl	bɔ:l	6272	@b-eo@l-	邦了
beatific	bi:ə@tifik	6273	@b-ei@-a@t-ei@f-ei@k-	杯啊nonex飞磕
beckon	bekən	6274	@b-e@k-en	掰肯
bedizen	bi@daizn	6275	@b-ei@d-ai@z-	杯呆nonex
bedraggled	bi@dræɡ(ə)ld	6276	@b-ei@d-@rw-e@-@-a@-@l-@d-	杯的软啊了的
beet	bi:t	6277	@b-ei@t-	杯nonex
befuddle	bi@fʌdl	6278	@b-ei@f-a@d-@l-	杯发的了
beget	bi@ɡet	6279	@b-ei@-e@t-	杯鳄nonex
beguile	bi@ɡail	6280	@b-ei@-ai@l-	杯哎了
behold	bi@həuld	6281	@b-ei@h-eu@l-@d-	杯侯了的
beholden	bi@həuldən	6282	@b-ei@h-eu@l-@d-en	杯侯了灯
belch	beltʃ	6283	@b-e@l-@t-@sh-	掰了nonex什
belongings	bi@lɔŋiŋz	6284	@b-ei@l-eo@ng-ei@ng-@z-	杯郎nonexnonexnonex
bemused	bi@mju:zd	6285	@b-ei@-@y-u@z-@d-	杯豫nonex的
bereave	bi@ri:v	6286	@b-ei@rw-ei@v-	杯锐nonex
berserk	bə(:)@sə:k	6287	@b-a@-@-@-@s-a@k-	八刹磕
betoken	bi@təukən	6288	@b-ei@t-eu@k-en	杯偷肯
bibulous	bibjuləs	6289	@b-ei@b-@y-u@l-a@s-	杯不豫垃嘶
biennial	bai@eniəl	6290	@b-ai@-@-ei@l-	摆nonex了
bilious	biljəs	6291	@b-ei@l-@y-a@s-	杯了丫嘶
billow	biləu	6292	@b-ei@l-eu	杯娄
blackball	blækbɔ:l	6293	@b-@l-e@k-@b-eo@l-	不兰磕邦了
blackmail	blækmeil	6294	@b-@l-e@k-@-ei@l-	不兰磕nonex了
blare	bleə	6295	@b-@l-e@-a	不兰啊
blasé	blɑ:zei	6296	@b-@l-a@z-ei	
bleachers	bli:tʃəz	6297	@b-@l-ei@t-@sh-a@z-	不雷nonex霎nonex
bloated	bləutid	6298	@b-@l-eu@t-ei@d-	不娄nonex的
blossom	blɔsɔm	6299	@b-@l-eo@s-eo@-	不郎桑
bludgeon	blʌdʒən	6300	@b-@l-a@d-@r-en	不垃的人
bluff	blʌf	6301	@b-@l-a@f-	不垃肤
bode	bəud	6302	@b-eu@d-	nonex的
boding	bəudiŋ	6303	@b-eu@d-ei@ng-	nonexnonexnonex
bohemian	bəu@hi:mjən	6304	@b-eu@h-ei@-@y-en	nonex嘿因
bombardment	bɔm@bɑ:dmənt	6305	@b-eo@-@b-a@d-@-en@t-	邦八的nonexnonex
bonhomie	bɔnɔ@mi:	6306	@b-@-eo@-ei	不nonexnonex
boo	bu:	6307	@b-u	补
botch	bɔtʃ	6308	@b-eo@t-@sh-	邦nonex什
bottleneck	bɔtl@nek	6309	@b-eo@t-@l-e@k-	邦nonex兰磕
bough	bau	6310	@b-ao	包
bounteous	bauntiəs	6311	@b-@t-ei@s-	不nonex嘶
bovine	bəuvain	6312	@b-eu@v-	nonexnonex
bowdlerize	baudləraiz	6313	@b-ao@d-@l-a@rw-ai@z-	包的垃nonexnonex
bower	bauə(r)	6314	@b-ao@-a@-@-	包啊
brackish	brækiʃ	6315	@b-@rw-e@k-ei@sh-	不软nonex什
brattish	brætiʃ	6316	@b-@rw-e@t-ei@sh-	不软nonex什
brawny	brɔ:ni	6317	@b-@rw-@-ei	不入nonex
bray	brei	6318	@b-@rw-ei	不锐
breezeway	bri:zwei	6319	@b-@rw-ei@z-@v-ei	不锐nonex危
brim	brim	6320	@b-@rw-ei@-	不锐
brindled	brind(ə)ld	6321	@b-@rw-@d-@-a@-@l-@d-	不入的啊了的
brocade	brə@keid	6322	@b-@rw-a@k-ei@d-	不若nonex的
broil	brɔil	6323	@b-@rw-eo@l-	不nonex了
brooch	bru:tʃ	6324	@b-@rw-u@t-@sh-	不nonexnonex什
browse	brauz	6325	@b-@rw-ao@z-	不nonexnonex
bubble	bʌbl	6326	@b-a@b-@l-	八不了
buckle	bʌkl	6327	@b-a@k-@l-	八磕了
buffer	bʌfə	6328	@b-a@f-a	八发
bugaboo	bʌɡəbu:	6329	@b-a@-a@b-u	八啊补
buggy	bʌɡi	6330	@b-a@-ei	八nonex
bullion	buliən	6331	@b-u@l-	补了
bumble	bʌmbl	6332	@b-a@-@b-@l-	八不了
bump	bʌmp	6333	@b-a@-@p-	八扑
burrow	bʌrəu	6334	@b-a@rw-eu	八nonex
buxom	bʌksəm	6335	@b-a@k-@s-a@-	八磕刹
cachet	kæʃei	6336	@k-e@sh-ei	刊nonex
cactus	kæktəs	6337	@k-e@k-@t-a@s-	刊磕他嘶
cadaver	kə@deivə	6338	@k-a@d-ei@v-a	劾nonex戍
cadence	keidəns	6339	@k-ei@d-en@s-	nonex灯嘶
calibre	kæləbə	6340	@k-e@l-a@b-a	刊垃八
callus	kæləs	6341	@k-e@l-a@s-	刊垃嘶
canard	kæ@nɑ:d	6342	@k-e@-a@d-	刊啊的
canker	kæŋkə	6343	@k-e@ng-@k-a	刊nonex劾
cantata	kæn@tɑ:tə	6344	@k-e@t-a@t-a	刊他他
capacious	kə@peiʃəs	6345	@k-a@p-ei@sh-a@s-	劾胚霎嘶
caper	keipə	6346	@k-ei@p-a	nonex趴
capitalize	kə@pitəlaiz	6347	@k-a@p-ei@t-a@l-ai@z-	劾胚他来nonex
capitation	kæpi@teiʃən	6348	@k-e@p-ei@t-ei@sh-en	刊胚nonex申
capsize	kæp@saiz	6349	@k-e@p-@s-ai@z-	刊扑腮nonex
carat	kærət	6350	@k-e@rw-a@t-	刊若nonex
careen	kə@ri:n	6351	@k-a@rw-	劾入
carillon	kə@riljən	6352	@k-a@rw-ei@l-@y-en	劾锐了因
carnage	kɑ:nidʒ	6353	@k-@-ei@d-@r-	磕nonex的nonex
carpentry	kɑ:pintri	6354	@k-a@p-@t-@rw-ei	劾扑nonex锐
cascade	kæs@keid	6355	@k-e@s-@k-ei@d-	刊嘶nonex的
catapult	kætəpʌlt	6356	@k-e@t-a@p-a@l-@t-	刊他趴了nonex
cautionary	kɔ:ʃənəri	6357	@k-eo@sh-en@-a@rw-ei	侃申啊锐
cavalcade	kævəl@keid	6358	@k-e@v-a@l-@k-ei@d-	刊戍了nonex的
celerity	si@leriti	6359	@s-ei@l-e@rw-ei@t-ei	nonex兰锐nonex
celibate	selibit	6360	@s-e@l-ei@b-ei@t-	三雷杯nonex
cemetery	semitri	6361	@s-e@-ei@t-@rw-ei	三nonexnonex锐
centrifugal	sen@trifjuɡəl	6362	@s-@t-@rw-ei@f-@y-u@-a@l-	嘶nonex锐肤豫啊了
centripetal	sen@tripitl	6363	@s-@t-@rw-ei@p-ei@t-@l-	嘶nonex锐胚nonex了
cephalic	se@fælik	6364	@s-e@f-e@l-ei@k-	三帆雷磕
chasten	tʃeisn	6365	@t-@sh-ei@s-	nonexnonex嘶
checkered	tʃekəd	6366	@t-@sh-e@k-a@d-	nonex珊劾的
chic	ʃi(:)k	6367	@sh-ei@-@-@-@k-	nonex磕
chirp	tʃə:p	6368	@t-@sh-a@p-	nonex霎扑
chore	tʃɔ:	6369	@t-@sh-eo	nonex伤
chortle	tʃɔ:tl	6370	@t-@sh-eo@t-@l-	nonex伤nonex了
chunk	tʃʌŋk	6371	@t-@sh-a@ng-@k-	nonex霎nonex磕
ciliate	siliit	6372	@s-ei@l-@t-	nonex了nonex
cineaste	sini:æst	6373	@s-@-ei@-e@s-@t-	嘶nonex鳄嘶nonex
circumlocutory	sɜ:kəmləu@kju:ʃən	6374	@s-@-@-@k-a@-@l-eu@k-@y-u@sh-en	嘶劾娄磕豫申
citation	sai@teiʃən	6375	@s-ai@t-ei@sh-en	腮nonex申
clairvoyant	kleə@vɔiənt	6376	@k-@l-e@-a@v-eo@-en@t-	磕兰啊汪nonexnonex
clench	klentʃ	6377	@k-@l-@t-@sh-	磕了nonex什
cliché	kli:@ʃei	6378	@k-@l-ei@sh-ei	
closed-minded	kləuzd@maindid	6379	@k-@l-eu@z-@d-@-@d-ei@d-	磕娄nonex的nonex的
closure	kləuʒə	6380	@k-@l-eu@r-a	磕娄热
cloy	klɔi	6381	@k-@l-eo	磕郎
coffer	kɔfə	6382	@k-eo@f-a	侃发
cognate	kɔɡneit	6383	@k-eo@-ei@t-	侃nonexnonex
cognomen	kɔɡ@nəumen	6384	@k-eo@-eu@-	侃nonex
colloquy	kɔləkwi	6385	@k-eo@l-a@k-@v-ei	侃垃磕危
colt	kəult	6386	@k-eu@l-@t-	抠了nonex
comestible	kə@mestibl	6387	@k-a@-e@s-@t-ei@b-@l-	劾鳄嘶nonex不了
commiserate	kə@mizəreit	6388	@k-a@-ei@z-a@rw-ei@t-	劾nonex伸锐nonex
complexion	kəm@plekʃən	6389	@k-a@-@p-@l-e@k-@sh-en	劾扑兰磕申
complicity	kəm@plisiti	6390	@k-a@-@p-@l-ei@s-ei@t-ei	劾扑雷nonexnonex
comport	kəm@pɔ:t	6391	@k-a@-@p-eo@t-	劾乓nonex
compulsory	kəm@pʌlsəri	6392	@k-a@-@p-a@l-@s-a@rw-ei	劾趴了刹锐
concentric	kɔn@sentrik	6393	@k-@s-@t-@rw-ei@k-	磕嘶nonex锐磕
